codigo_postal,municipio_id,codigo_unidad_poblacional,entidad_singular_nombre,nucleo_nombre
01520,01008,0010899,Ullivarri-Gamboa,*Diseminado*
01520,01008,0011501,Zurbano/Zurbao,Zurbano/Zurbao
01520,01059,0004301,Amarita,Amarita
01520,01059,0060701,Ullibarri-Arrazua,Ullibarri-Arrazua
01830,10189,0001799,Torrejoncillo,*Diseminado*
01857,10003,0001799,Acebo,*Diseminado*
02001,02003,0002201,Albacete,Albacete
02002,02003,0002201,Albacete,Albacete
02003,02003,0002201,Albacete,Albacete
02004,02003,0002201,Albacete,Albacete
02005,02003,0002201,Albacete,Albacete
02005,02003,0002299,Albacete,*Diseminado*
02006,02003,0002201,Albacete,Albacete
02006,02003,0002299,Albacete,*Diseminado*
02006,02003,0016701,"Villar de Pozo-Rubio","Urb Pinares del Jucar"
02008,02003,0002201,Albacete,Albacete
02008,02003,0002210,Albacete,"Urbanizacion Huerta Monro"
02013,02059,0005601,Peñascosa,Peñascosa
02049,02003,0001701,"Aguas Nuevas","Aguas Nuevas"
02049,02003,0001703,"Aguas Nuevas","Urbanizacion Los Rosales"
02049,02003,0001704,"Aguas Nuevas","Urbanizacion Santa Clara"
02049,02003,0001799,"Aguas Nuevas",*Diseminado*
02049,02003,0005699,Bacariza,*Diseminado*
02049,02003,0011599,"Pulgosa (La)",*Diseminado*
02071,02003,0009401,"Llanos (Los)","Base Aerea de Los Llanos"
02099,02003,0001702,"Aguas Nuevas","Urbanizacion El Peñascal"
02099,02003,0001703,"Aguas Nuevas","Urbanizacion Los Rosales"
02099,02003,0001704,"Aguas Nuevas","Urbanizacion Santa Clara"
02099,02003,0001799,"Aguas Nuevas",*Diseminado*
02099,02003,0002201,Albacete,Albacete
02099,02003,0002202,Albacete,"Urbanizacion El Pinatar"
02099,02003,0002205,Albacete,"Urbanizacion Las Rosas"
02099,02003,0002206,Albacete,"Urbanizacion Osuna"
02099,02003,0002207,Albacete,"Urbanizacion San Juan"
02099,02003,0002209,Albacete,"Urbanizacion Vista Alegre"
02099,02003,0002299,Albacete,*Diseminado*
02099,02003,0003899,"Anguijes (Los)",*Diseminado*
02099,02003,0004399,Argamason,*Diseminado*
02099,02003,0005601,Bacariza,"Urb Altos de Escucha"
02099,02003,0005602,Bacariza,"Urbanizacion Casas Viejas"
02099,02003,0005603,Bacariza,"Urbanizacion El Plantio"
02099,02003,0005604,Bacariza,"Urbanizacion la Florida"
02099,02003,0005605,Bacariza,"Urbanizacion Las Viñas"
02099,02003,0005606,Bacariza,"Urbanizacion Los Chopos"
02099,02003,0005607,Bacariza,"Urbanizacion Los Prados"
02099,02003,0005608,Bacariza,"Urb Molino Ojo San Jorge"
02099,02003,0005609,Bacariza,"Urbanizacion San Antonio"
02099,02003,0005610,Bacariza,"Urbanizacion Aguacampada"
02099,02003,0005611,Bacariza,"Urbanizacion Centro"
02099,02003,0005612,Bacariza,"Urbanizacion El Palo"
02099,02003,0005699,Bacariza,*Diseminado*
02099,02003,0006999,"Campillo de Las Doblas",*Diseminado*
02099,02003,0007599,"Casa Capitan",*Diseminado*
02099,02003,0008101,"Casa Grande","Urbanizacion El Trigal"
02099,02003,0008199,"Casa Grande",*Diseminado*
02099,02003,0009402,"Llanos (Los)","Urbanizacion Aguasol"
02099,02003,0009499,"Llanos (Los)",*Diseminado*
02099,02003,0011501,"Pulgosa (La)","Urbanizacion la Pergola"
02099,02003,0011599,"Pulgosa (La)",*Diseminado*
02099,02003,0012002,"Salobral (El)","Urbanizacion la Humosa"
02099,02003,0013602,"Santa Ana","Urbanizacion Riachuelos 1"
02099,02003,0013603,"Santa Ana","Urbanizacion Riachuelos 2"
02099,02003,0013699,"Santa Ana",*Diseminado*
02099,02003,0014102,Tinajeros,"Urbanizacion Miralcampo"
02099,02003,0014199,Tinajeros,*Diseminado*
02099,02003,0015401,"Torrecica (La)","Torrecica (La)"
02099,02003,0015402,"Torrecica (La)","Urbanizacion Campoalegre"
02099,02003,0015499,"Torrecica (La)",*Diseminado*
02099,02003,0016799,"Villar de Pozo-Rubio",*Diseminado*
02099,02003,0017399,Abuzaderas,*Diseminado*
02099,02003,0018999,"Casa de Las Monjas",*Diseminado*
02099,02901,0001799,"Pozo Cañada",*Diseminado*
02100,02073,0001701,"Tarazona de la Mancha","Tarazona de la Mancha"
02100,02073,0001799,"Tarazona de la Mancha",*Diseminado*
02110,02035,0001701,"Gineta (La)","Gineta (La)"
02110,02035,0001702,"Gineta (La)","Olivos (Los)"
02110,02035,0001799,"Gineta (La)",*Diseminado*
02110,02035,0002299,"Grajuela (La)",*Diseminado*
02120,02060,0007501,"Peñas de San Pedro","Peñas de San Pedro"
02120,02060,0007599,"Peñas de San Pedro",*Diseminado*
02124,02006,0001701,Alcadozo,Alcadozo
02124,02006,0001799,Alcadozo,*Diseminado*
02124,02006,0002201,Casasola,Casasola
02124,02006,0003801,"Fuente del Pino","Fuente del Pino"
02124,02006,0004301,"Herreria (La)","Herreria (La)"
02124,02006,0007501,"Santa Ana","Santa Ana"
02124,02011,0006901,"Navazuela (La)","Navazuela (La)"
02124,02011,0007501,"Noguera (La)","Noguera (La)"
02124,02044,0002201,Casablanca,Casablanca
02124,02044,0002299,Casablanca,*Diseminado*
02125,02011,0001701,Ayna,Ayna
02125,02011,0001799,Ayna,*Diseminado*
02125,02011,0003801,"Ginete (El)","Ginete (El)"
02125,02011,0003899,"Ginete (El)",*Diseminado*
02125,02011,0008101,Royo-Odrea,"Hoyas (Las)"
02125,02011,0008102,Royo-Odrea,Royo-Odrea
02125,02011,0008199,Royo-Odrea,*Diseminado*
02126,02011,0005601,Moriscote,Moriscote
02126,02011,0009401,"Sarguilla (La)","Sarguilla (La)"
02126,02011,0009499,"Sarguilla (La)",*Diseminado*
02126,02011,0010801,"Villarejo (El)","Villarejo (El)"
02127,02060,0002201,"Casa Cañete","Casa Cañete"
02127,02060,0007502,"Peñas de San Pedro","Casa de la Rambla"
02127,02060,0007504,"Peñas de San Pedro","Sahuco (El)"
02127,02060,0007599,"Peñas de San Pedro",*Diseminado*
02127,02060,0012001,"Solana (La)","Solana (La)"
02128,02006,0005699,"Molata (La)",*Diseminado*
02128,02006,0006901,Molinar,Molinar
02128,02060,0005601,"Fontanar de Las Viñas","Fontanar de Las Viñas"
02128,02060,0006901,"Fuensanta (La)","Fuensanta (La)"
02128,02060,0007503,"Peñas de San Pedro","Royo (El)"
02128,02060,0007599,"Peñas de San Pedro",*Diseminado*
02129,02063,0001701,"Campillo de la Virgen","Campillo de la Virgen"
02129,02063,0004301,"Pocicos (Los)","Pocicos (Los)"
02130,02017,0002201,Bogarra,Bogarra
02136,02058,0002201,"Casa Nueva","Casa Nueva"
02136,02058,0003899,"Casa Rosa",*Diseminado*
02136,02058,0005601,"Cortijo de Tortas","Cortijo de Tortas"
02136,02058,0006901,"Paterna del Madera","Paterna del Madera"
02136,02058,0006999,"Paterna del Madera",*Diseminado*
02136,02058,0007502,"Rio Madera","Rio Madera de la Escuela"
02136,02058,0007503,"Rio Madera","Rio Madera del Molino"
02136,02058,0007504,"Rio Madera","Rio Madera de Arriba"
02137,02058,0001701,"Batan del Puerto","Batan del Puerto"
02137,02058,0003801,"Casa Rosa","Casa Rosa"
02137,02058,0004399,"Catalmerejos (Los)",*Diseminado*
02137,02058,0007501,"Rio Madera","Rio Madera de Abajo"
02138,02017,0001701,"Altico (El)","Altico (El)"
02138,02017,0006901,"Dehesa del Val (La)","Casas de Ramon"
02138,02017,0006902,"Dehesa del Val (La)","Dehesa del Val (La)"
02138,02017,0006999,"Dehesa del Val (La)",*Diseminado*
02138,02017,0007501,"Mohedas (Las)","Mohedas (Las)"
02138,02017,0007599,"Mohedas (Las)",*Diseminado*
02138,02059,0001701,"Arteaga de Arriba","Arteaga de Arriba"
02138,02059,0001799,"Arteaga de Arriba",*Diseminado*
02138,02059,0002201,Burrueco,Burrueco
02138,02059,0004301,Fuenlabrada,Fuenlabrada
02138,02059,0004399,Fuenlabrada,*Diseminado*
02139,02011,0002201,"Dehesa (La)","Dehesa (La)"
02139,02011,0002299,"Dehesa (La)",*Diseminado*
02139,02011,0004301,"Griego (El)","Griego (El)"
02139,02011,0004399,"Griego (El)",*Diseminado*
02139,02017,0003801,"Cañadas de Haches de Abaj","Cañadas de Haches de Abaj"
02139,02017,0004301,"Cañadas de Haches de Arri","Cañadas de Haches de Arri"
02139,02017,0005601,"Casas de Haches (Las)","Casas de Haches (Las)"
02139,02017,0008101,Potiche,Potiche
02139,02017,0008102,Potiche,"Vizcainos (Los)"
02139,02017,0008199,Potiche,*Diseminado*
02140,02003,0003801,"Anguijes (Los)","Anguijes (Los)"
02140,02003,0012001,"Salobral (El)","Salobral (El)"
02140,02003,0012099,"Salobral (El)",*Diseminado*
02141,02063,0002201,"Nava de Abajo","Nava de Abajo"
02141,02063,0005601,Pozohondo,Pozohondo
02141,02063,0005699,Pozohondo,*Diseminado*
02142,02044,0006901,Mullidar,Mullidar
02142,02063,0002201,"Nava de Abajo","Nava de Abajo"
02142,02063,0002299,"Nava de Abajo",*Diseminado*
02142,02063,0003801,"Nava de Arriba","Nava de Arriba"
02150,02075,0001701,Valdeganga,"Puente Torres"
02150,02075,0001702,Valdeganga,Valdeganga
02150,02075,0001799,Valdeganga,*Diseminado*
02151,02021,0001701,"Casas de Juan Nuñez","Casas de Juan Nuñez"
02151,02021,0001799,"Casas de Juan Nuñez",*Diseminado*
02152,02002,0001701,Alatoz,Alatoz
02152,02002,0001799,Alatoz,*Diseminado*
02153,02020,0001701,Carcelen,Carcelen
02153,02020,0001799,Carcelen,*Diseminado*
02153,02020,0002201,"Casas de Juan Gil","Casas de Juan Gil"
02153,02020,0002299,"Casas de Juan Gil",*Diseminado*
02154,02064,0001701,Pozo-Lorente,Pozo-Lorente
02154,02064,0001799,Pozo-Lorente,*Diseminado*
02154,02083,0001701,Villavaliente,Villavaliente
02155,02003,0014101,Tinajeros,Tinajeros
02155,02003,0014199,Tinajeros,*Diseminado*
02156,02029,0004301,"Felipa (La)","Felipa (La)"
02156,02029,0004399,"Felipa (La)",*Diseminado*
02160,02043,0001701,Lezuza,Lezuza
02160,02043,0001799,Lezuza,*Diseminado*
02161,02043,0002201,Tiriez,Tiriez
02161,02043,0002299,Tiriez,*Diseminado*
02161,02043,0003801,"Yunquera (La)","Yunquera (La)"
02161,02043,0003899,"Yunquera (La)",*Diseminado*
02161,02043,0004301,"Vandelaras de Abajo","Vandelaras de Abajo"
02161,02043,0005601,"Vandelaras de Arriba","Vandelaras de Arriba"
02162,02038,0002201,"Herrera (La)","Herrera (La)"
02162,02038,0003801,"Casa Hita","Casa Hita"
02162,02038,0008199,"Cuartico (El)",*Diseminado*
02162,02038,0009499,"Cuarto Alborga",*Diseminado*
02162,02038,0010899,"Choriza (La)",*Diseminado*
02162,02038,0011599,"Choza (La)",*Diseminado*
02170,21013,0001701,"Bollullos Par del Condado","Bollullos Par del Condado"
02200,02024,0001701,Casas-Ibañez,Casas-Ibañez
02200,02024,0001702,Casas-Ibañez,Serradiel
02200,02024,0001799,Casas-Ibañez,*Diseminado*
02210,02007,0001701,"Alcala del Jucar","Alcala del Jucar"
02211,02007,0002201,"Casas del Cerro","Casas del Cerro"
02211,02007,0004301,"Gila (La)","Gila (La)"
02211,02007,0006901,Tolosa,Tolosa
02211,02007,0006999,Tolosa,*Diseminado*
02212,02023,0001701,"Casas de Ves","Casas de Ves"
02212,02023,0001799,"Casas de Ves",*Diseminado*
02213,02013,0003801,"Pared (La)","Pared (La)"
02213,02077,0001701,"Villa de Ves","Villa de Ves"
02213,02077,0001799,"Villa de Ves",*Diseminado*
02213,02077,0002201,"Barrio del Santuario","Barrio del Santuario"
02214,02007,0003801,"Eras (Las)","Eras (Las)"
02214,02007,0003899,"Eras (Las)",*Diseminado*
02214,02007,0007501,Zulema,Zulema
02214,02013,0001701,"Balsa de Ves","Balsa de Ves"
02214,02013,0001799,"Balsa de Ves",*Diseminado*
02214,02013,0002201,Cantoblanco,Cantoblanco
02214,02013,0004301,"Viso (El)","Viso (El)"
02215,02005,0001701,Alborea,Alborea
02215,02005,0001799,Alborea,*Diseminado*
02215,02082,0001701,Cilanco,Cilanco
02215,02082,0002201,Villatoya,Villatoya
02215,02082,0002299,Villatoya,*Diseminado*
02220,02052,0001701,Motilleja,Motilleja
02220,02052,0001799,Motilleja,*Diseminado*
02230,02045,0001701,Madrigueras,Madrigueras
02230,02045,0001799,Madrigueras,*Diseminado*
02236,02078,0001701,"Villalgordo del Jucar","Villalgordo del Jucar"
02240,02046,0001701,Mahora,Mahora
02240,02046,0001799,Mahora,*Diseminado*
02246,02054,0001701,"Navas de Jorquera","Navas de Jorquera"
02246,02054,0001799,"Navas de Jorquera",*Diseminado*
02247,02026,0001701,Cenizate,Cenizate
02248,02041,0004301,Jorquera,Jorquera
02249,02034,0001701,Bormate,Bormate
02249,02034,0001799,Bormate,*Diseminado*
02249,02041,0001701,Alcozarejos,Alcozarejos
02249,02041,0002201,"Calzada de Vergara","Calzada de Vergara"
02249,02041,0003801,Cubas,Cubas
02249,02041,0005601,Maldonado,Maldonado
02249,02066,0001701,"Recueja (La)","Recueja (La)"
02249,02066,0001799,"Recueja (La)",*Diseminado*
02250,02001,0001701,Abengibre,Abengibre
02251,02034,0002201,Campoalbillo,Campoalbillo
02253,02036,0001701,Golosalvo,Golosalvo
02260,02034,0003801,Fuentealbilla,Fuentealbilla
02260,02034,0003899,Fuentealbilla,*Diseminado*
02270,02079,0001701,Villamalea,"Carceles (Los)"
02270,02079,0001702,Villamalea,Tabaqueros
02270,02079,0001703,Villamalea,Villamalea
02270,02079,0001799,Villamalea,*Diseminado*
02300,02008,0001701,Alcaraz,Alcaraz
02300,02008,0001799,Alcaraz,*Diseminado*
02300,02008,0002299,Canaleja,*Diseminado*
02300,02008,0005699,"Jardin (El)",*Diseminado*
02310,02085,0001701,Viveros,Viveros
02311,02062,0001701,Povedilla,Povedilla
02311,02062,0001799,Povedilla,*Diseminado*
02312,02008,0002201,Canaleja,Canaleja
02312,02008,0002299,Canaleja,*Diseminado*
02312,02008,0006901,"Mesta (La)","Mesta (La)"
02312,02008,0007501,Solanilla,Solanilla
02313,02059,0003801,Cerroblanco,Cerroblanco
02313,02059,0005601,Peñascosa,Peñascosa
02313,02059,0005699,Peñascosa,*Diseminado*
02313,02059,0007501,Zorio,Zorio
02313,02059,0007599,Zorio,*Diseminado*
02314,02008,0003801,"Horcajo (El)","Horcajo (El)"
02314,02008,0004301,"Hoz (La)","Hoz (La)"
02314,02047,0001701,Cilleruelo,Cilleruelo
02314,02047,0002201,Ituero,Ituero
02314,02047,0003801,Masegoso,Masegoso
02314,02047,0003899,Masegoso,*Diseminado*
02314,02047,0004301,Peñarrubia,Peñarrubia
02314,02059,0006901,Pesebre,Pesebre
02314,02059,0006999,Pesebre,*Diseminado*
02315,02076,0001701,Vianos,Parideras
02315,02076,0001702,Vianos,Vianos
02315,02076,0001703,Vianos,Zapateros
02315,02076,0001799,Vianos,*Diseminado*
02316,02070,0001701,Reolid,Reolid
02316,02070,0001799,Reolid,*Diseminado*
02316,02070,0002201,Salobre,Salobre
02320,02012,0001701,Balazote,Balazote
02320,02012,0001799,Balazote,*Diseminado*
02326,02071,0001701,"Cañada Juncosa","Cañada Juncosa"
02326,02071,0002201,"Casas de Abajo","Casas de Abajo"
02326,02071,0003801,"Cuevas del Molino de Las","Cuevas del Molino de Las"
02326,02071,0004301,"San Pedro","San Pedro"
02326,02071,0004399,"San Pedro",*Diseminado*
02327,02065,0002201,Pozuelo,Pozuelo
02327,02065,0002299,Pozuelo,*Diseminado*
02327,02065,0003801,"Zarza (La)","Zarza (La)"
02327,02065,0004301,"Casica (La)","Casica (La)"
02327,02065,0005601,"Madroño (El)","Madroño (El)"
02328,02003,0004301,Argamason,Argamason
02328,02003,0013601,"Santa Ana","Santa Ana"
02329,02022,0001701,Berro,Berro
02329,02022,0002201,"Casas de Lazaro","Casas de Lazaro"
02329,02022,0002299,"Casas de Lazaro",*Diseminado*
02329,02022,0003801,Cucharal,Cucharal
02329,02022,0003899,Cucharal,*Diseminado*
02329,02022,0004301,Navalengua,Navalengua
02329,02022,0004399,Navalengua,*Diseminado*
02329,02022,0005601,"Batan (El)","Batan (El)"
02329,02022,0006999,"Batan Mazos",*Diseminado*
02330,02008,0005601,"Jardin (El)","Jardin (El)"
02330,02008,0005699,"Jardin (El)",*Diseminado*
02331,02068,0002201,"Chospes (Los)","Chospes (Los)"
02331,02068,0002299,"Chospes (Los)",*Diseminado*
02332,02068,0001701,"Cubillo (El)","Cubillo (El)"
02340,02068,0003801,Robledo,Robledo
02340,02068,0003899,Robledo,*Diseminado*
02350,02080,0001701,Villapalacios,Villapalacios
02350,02080,0001799,Villapalacios,*Diseminado*
02360,02016,0001701,Bienservida,Bienservida
02360,02016,0001799,Bienservida,*Diseminado*
02395,29051,0002201,"Bahia Dorada","Bahia Dorada"
02400,02037,0005601,Hellin,Hellin
02400,02037,0005699,Hellin,*Diseminado*
02400,02037,0012001,"Rincon del Moro","Rincon del Moro"
02400,02037,0012099,"Rincon del Moro",*Diseminado*
02409,02037,0001701,Agra,Agra
02409,02037,0001799,Agra,*Diseminado*
02409,02037,0004301,"Cañada de Agra","Cañada de Agra"
02409,02037,0004399,"Cañada de Agra",*Diseminado*
02409,02037,0009401,Mingogil,Mingogil
02409,02037,0009499,Mingogil,*Diseminado*
02409,02037,0010801,"Nava Campaña","Nava Campaña"
02409,02037,0010899,"Nava Campaña",*Diseminado*
02409,02037,0011501,"Torre Uchea","Torre Uchea"
02409,02037,0011599,"Torre Uchea",*Diseminado*
02409,02037,0014199,Minateda,*Diseminado*
02410,02044,0003899,"Ginete (El)",*Diseminado*
02410,02044,0004301,Hijar,Hijar
02410,02044,0004399,Hijar,*Diseminado*
02410,02044,0005601,Lietor,Lietor
02410,02044,0005699,Lietor,*Diseminado*
02410,02044,0007501,Talave,Talave
02410,02044,0007599,Talave,*Diseminado*
02410,09018,0002201,"Aranda de Duero","Aranda de Duero"
02420,02037,0006901,Isso,Isso
02420,02037,0006999,Isso,*Diseminado*
02430,02030,0001701,"Elche de la Sierra","Elche de la Sierra"
02430,02030,0001799,"Elche de la Sierra",*Diseminado*
02430,02030,0002201,"Fuente del Taif","Fuente del Taif"
02434,02042,0001701,Abejuela,Abejuela
02434,02042,0001799,Abejuela,*Diseminado*
02434,02042,0002201,"Dehesa (La)","Casas (Las)"
02434,02042,0002202,"Dehesa (La)","Casas Blas Cano"
02434,02042,0002203,"Dehesa (La)","Casas de Pedro Tomas"
02434,02042,0002204,"Dehesa (La)","Casas del Pino"
02434,02042,0002205,"Dehesa (La)","Casicas (Las)"
02434,02042,0002206,"Dehesa (La)","Collado (El)"
02434,02042,0002207,"Dehesa (La)","Tobar (El)"
02434,02042,0002299,"Dehesa (La)",*Diseminado*
02434,02042,0003801,Letur,"Era del Rosal"
02434,02042,0003802,Letur,Letur
02434,02042,0003803,Letur,"San Anton"
02434,02042,0003899,Letur,*Diseminado*
02434,02042,0004301,"Sierra (La)","Casa Blanca"
02434,02042,0004302,"Sierra (La)","Fuente la Sabina"
02434,02042,0004399,"Sierra (La)",*Diseminado*
02435,02072,0002201,"Cañar (El)","Cañar (El)"
02435,02072,0002299,"Cañar (El)",*Diseminado*
02435,02072,0004301,Socovos,Socovos
02435,02072,0004399,Socovos,*Diseminado*
02436,02031,0001701,Ferez,Ferez
02436,02031,0001799,Ferez,*Diseminado*
02437,02072,0001701,"Cañada Buendia","Cañada Buendia"
02437,02072,0001799,"Cañada Buendia",*Diseminado*
02437,02072,0002201,"Cañar (El)","Cañar (El)"
02437,02072,0005601,"Olmos (Los)","Olmos (Los)"
02437,02072,0006901,Tazona,Tazona
02437,02072,0006999,Tazona,*Diseminado*
02439,02030,0004301,Peñarrubia,Peñarrubia
02439,02030,0005601,Vicorto,Vicorto
02439,02030,0006901,Villares,Villares
02439,02030,0007501,Gallego,Gallego
02439,02030,0008199,"Longuera (La)",*Diseminado*
02440,02049,0011501,Molinicos,Molinicos
02440,02049,0011599,Molinicos,*Diseminado*
02448,02017,0009401,Yeguarizas,Yeguarizas
02448,02049,0001701,"Alejos (Los)","Alejos (Los)"
02448,02049,0002201,"Alfera (La)","Alfera (La)"
02448,02049,0003801,"Animas (Las)","Animas (Las)"
02448,02049,0005601,"Cañada del Provencio","Cañada del Provencio"
02448,02049,0013601,Pinilla,Pinilla
02448,02049,0014199,Quejigal,*Diseminado*
02448,02049,0016701,Vegallera,"Chovales (Los)"
02448,02049,0016702,Vegallera,Vegallera
02448,02049,0016799,Vegallera,*Diseminado*
02449,02030,0010801,"Puerto del Pino","Puerto del Pino"
02449,02049,0004301,"Cañada de Morote","Cañada de Morote"
02449,02049,0006901,"Collados (Los)","Collados (Los)"
02449,02049,0007501,Fuente-Carrasca,Fuente-Carrasca
02449,02049,0008101,Fuente-Higuera,Fuente-Higuera
02449,02049,0009401,"Hoyas (Las)","Hoyas (Las)"
02449,02049,0010801,Mesones,Mesones
02449,02049,0012001,"Pardal (El)","Pardal (El)"
02449,02049,0015401,Torre-Pedro,Torre-Pedro
02450,02067,0004301,Riopar,Riopar
02459,02067,0001701,"Casa de la Noguera","Casa de la Noguera"
02459,02067,0001799,"Casa de la Noguera",*Diseminado*
02459,02067,0002201,"Cortijo del Cura","Cortijo del Cura"
02459,02067,0002299,"Cortijo del Cura",*Diseminado*
02459,02067,0003801,"Dehesa (La)","Cortijo del Buho"
02459,02067,0003802,"Dehesa (La)","Dehesa (La)"
02459,02067,0003899,"Dehesa (La)",*Diseminado*
02459,02067,0004302,Riopar,"Casa de Las Tablas"
02459,02067,0004399,Riopar,*Diseminado*
02459,02067,0005601,"Gollizo (El)","Gollizo (El)"
02459,02067,0005699,"Gollizo (El)",*Diseminado*
02459,02067,0006901,"Laminador (El)",Arrecife
02459,02067,0006902,"Laminador (El)","Laminador (El)"
02459,02067,0006999,"Laminador (El)",*Diseminado*
02459,02067,0007501,"Lugar Nuevo","Lugar Nuevo"
02459,02067,0007599,"Lugar Nuevo",*Diseminado*
02459,02067,0008199,"Nogueron (El)",*Diseminado*
02459,02067,0009401,"Riopar Viejo","Carrizal (El)"
02459,02067,0009402,"Riopar Viejo","Riopar Viejo"
02459,02067,0009499,"Riopar Viejo",*Diseminado*
02459,02067,0011599,"Villar (El)",*Diseminado*
02460,02084,0001701,Bellotar,Collado
02460,02084,0001702,Bellotar,"Pifanios (Los)"
02460,02084,0001703,Bellotar,"Pollo de Abajo"
02460,02084,0001704,Bellotar,"Semilla Baja"
02460,02084,0001799,Bellotar,*Diseminado*
02460,02084,0003801,Carrascosa,Resinera
02460,02084,0003802,Carrascosa,"Venta del Tabaquero"
02460,02084,0003899,Carrascosa,*Diseminado*
02460,02084,0005601,"Villaverde de Guadalimar","Villaverde de Guadalimar"
02461,02028,0001701,Arroyofrio,Arroyofrio
02461,02028,0001799,Arroyofrio,*Diseminado*
02461,02028,0002201,Cotillas,Cotillas
02461,02028,0002299,Cotillas,*Diseminado*
02461,02028,0003801,"Rio de Cotillas O Resiner","Rio de Cotillas O Resiner"
02462,02067,0010801,Umbria-Angulo,Umbria-Angulo
02462,02067,0010899,Umbria-Angulo,*Diseminado*
02462,02084,0002201,Campillo,Campillo
02462,02084,0002202,Campillo,Parrizon
02462,02084,0002299,Campillo,*Diseminado*
02462,02084,0004301,"Venta de Mendoza","Cueva Ahumada"
02462,02084,0004399,"Venta de Mendoza",*Diseminado*
02470,02030,0003801,Horno-Ciego,Horno-Ciego
02470,02030,0004301,Peñarrubia,Peñarrubia
02480,02086,0012002,Tindavar,Claras
02480,02086,0012003,Tindavar,"Fuente Higuera"
02480,02086,0012004,Tindavar,"Juan Quilez"
02480,02086,0012005,Tindavar,"Llano Alipan"
02480,02086,0012006,Tindavar,Toril
02480,02086,0012099,Tindavar,*Diseminado*
02480,02086,0014101,Yeste,Yeste
02480,02086,0014199,Yeste,*Diseminado*
02482,02086,0004301,Gontar,"Casas de Abajo"
02482,02086,0004302,Gontar,Chorreones
02482,02086,0004303,Gontar,"Collado (El)"
02482,02086,0004304,Gontar,"Ermita (La)"
02482,02086,0004306,Gontar,"Morrion (El)"
02482,02086,0004399,Gontar,*Diseminado*
02484,02086,0002201,Arguellite,Arguellite
02484,02086,0002202,Arguellite,"Prados (Los)"
02484,02086,0002299,Arguellite,*Diseminado*
